CustomerID,CustomerName,FirstName,LastName,BirthDate,EmailAddress,username,fullname,CUIT,Country,Document,Agent
577,"Wingtip Toys (Cherryplain, NY)",David,Robinett,23/08/1966,david22@adventure-works.com,david22,David Robinett,,Germany,AW00011377,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
578,"Wingtip Toys (Bell Acres, PA)",Shannon,Liang,19/11/1965,shannon15@adventure-works.com,shannon15,Shannon Liang,,France,AW00011378,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/7.0.55539 Mobile/12H321 Safari/600.1.4"
579,"Wingtip Toys (Connoquenessing, PA)",Gary,Vazquez,13/05/1976,gary25@adventure-works.com,gary25,Gary Vazquez,,France,AW00011379,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
580,"Wingtip Toys (Sarversville, PA)",Mitchell,Kumar,29/08/1964,mitchell7@adventure-works.com,mitchell7,Mitchell Kumar,,Germany,AW00011380,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
581,"Wingtip Toys (Munich, ND)",Meredith,Raman,18/08/1970,meredith11@adventure-works.com,meredith11,Meredith Raman,,United Kingdom,AW00011381,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE)
582,"Wingtip Toys (Montoya, NM)",Edward,Patterson,15/07/1974,edward59@adventure-works.com,edward59,Edward Patterson,,France,AW00011382,"Mozilla/5.0 (Linux; Android 5.0.2; LG-V410/V41020c Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/34.0.1847.118 Safari/537.36"
583,"Wingtip Toys (Knights Landing, CA)",Marie,Gill,25/02/1966,marie37@adventure-works.com,marie37,Marie Gill,,France,AW00011383,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
584,"Wingtip Toys (Cache, OK)",Tiffany,Wang,13/10/1971,tiffany1@adventure-works.com,tiffany1,Tiffany Wang,,France,AW00011384,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/7.0.55539 Mobile/11D257 Safari/9537.53"
585,"Wingtip Toys (Towaco, NJ)",Miguel,Allen,08/08/1971,miguel24@adventure-works.com,miguel24,Miguel Allen,,United Kingdom,AW00011385,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12F69"
586,"Wingtip Toys (Lynne, FL)",Jaclyn,Cai,02/11/1971,jaclyn22@adventure-works.com,jaclyn22,Jaclyn Cai,,Germany,AW00011386,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
587,"Wingtip Toys (Plata, TX)",Megan,Ramirez,29/11/1964,megan44@adventure-works.com,megan44,Megan Ramirez,,United Kingdom,AW00011387,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
588,"Wingtip Toys (Oak Point, TX)",Joseph,Martin,20/01/1965,joseph21@adventure-works.com,joseph21,Joseph Martin,,United Kingdom,AW00011388,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
589,"Wingtip Toys (Alcester, SD)",Karl,Shan,20/04/1981,karl11@adventure-works.com,karl11,Karl Shan,,Germany,AW00011389,"Mozilla/5.0 (Linux; U; Android 4.4.3; en-us; KFTHWA Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
590,"Wingtip Toys (McAdenville, NC)",Christine,Raji,17/04/1976,christine16@adventure-works.com,christine16,Christine Raji,,France,AW00011390,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0
591,"Wingtip Toys (Idaho City, ID)",Lindsay,Xie,25/06/1976,lindsay3@adventure-works.com,lindsay3,Lindsay Xie,,Germany,AW00011391,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
592,"Wingtip Toys (Dunkerton, IA)",Willie,Zhao,03/02/1981,willie8@adventure-works.com,willie8,Willie Zhao,,Germany,AW00011392,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0"
593,"Wingtip Toys (Cuyamungue, NM)",Kurt,Pal,17/07/1974,kurt12@adventure-works.com,kurt12,Kurt Pal,,France,AW00011393,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 AOL/9.7 AOLBuild/4343.4043.US Safari/537.36"
594,"Wingtip Toys (Marfa, TX)",George,McDonald,22/04/1975,george13@adventure-works.com,george13,George McDonald,,United Kingdom,AW00011394,"Mozilla/5.0 (Linux; Android 4.4.2; SM-P600 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
595,"Wingtip Toys (Accomac, VA)",Beth,Gutierrez,16/04/1976,beth13@adventure-works.com,beth13,Beth Gutierrez,,Germany,AW00011395,Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0
596,"Wingtip Toys (Cos Cob, CT)",Ian,Lopez,04/04/1975,ian27@adventure-works.com,ian27,Ian Lopez,,Germany,AW00011396,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36"
597,"Wingtip Toys (Haycock, AK)",Latoya,Shan,02/12/1974,latoya9@adventure-works.com,latoya9,Latoya Shan,,France,AW00011397,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0
598,"Wingtip Toys (Kapa'a, HI)",Colin,Nath,09/03/1975,colin41@adventure-works.com,colin41,Colin Nath,,United Kingdom,AW00011398,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
599,"Wingtip Toys (Dickworsham, TX)",Brenda,Mehta,01/02/1975,brenda17@adventure-works.com,brenda17,Brenda Mehta,,France,AW00011399,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.22 Safari/537.36"
600,"Wingtip Toys (Caro, MI)",Franklin,Raji,15/04/1980,franklin38@adventure-works.com,franklin38,Franklin Raji,,United Kingdom,AW00011400,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE)
601,"Wingtip Toys (Ruthsburg, MD)",Linda,Navarro,23/02/1975,linda25@adventure-works.com,linda25,Linda Navarro,,France,AW00011401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
801,Eric Torres,Kelli,Cai,20/05/1975,kelli21@adventure-works.com,kelli21,Kelli Cai,,France,AW00011402,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; LCJB; rv:11.0) like Gecko
802,Cosmina Vlad,Nancy,Schmidt,06/01/1980,nancy13@adventure-works.com,nancy13,Nancy Schmidt,,France,AW00011403,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
803,Bala Dixit,Megan,Taylor,30/06/1957,megan12@adventure-works.com,megan12,Megan Taylor,,Germany,AW00011404,"Mozilla/5.0 (X11; CrOS x86_64 6812.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.153 Safari/537.36"
804,Aleksandrs Riekstins,Bonnie,Goel,16/08/1957,bonnie25@adventure-works.com,bonnie25,Bonnie Goel,,Germany,AW00011405,Mozilla/5.0 (X11; Linux i686; rv:38.0) Gecko/20100101 Firefox/38.0
805,Ratan Poddar,Latoya,Xu,31/12/1957,latoya4@adventure-works.com,latoya4,Latoya Xu,,France,AW00011406,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; ASU2JS; rv:11.0) like Gecko
806,Shi Tu,Mario,She,30/09/1957,mario0@adventure-works.com,mario0,Mario She,,Germany,AW00011407,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
807,Gunnar Lohmus,Darren,Gill,10/05/1964,darren36@adventure-works.com,darren36,Darren Gill,,United Kingdom,AW00011408,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
808,Jackson Kolios,Jacqueline,Hayes,02/03/1979,jacqueline23@adventure-works.com,jacqueline23,Jacqueline Hayes,,France,AW00011409,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
809,Madhu Dwivedi,Maurice,Goel,22/02/1974,maurice20@adventure-works.com,maurice20,Maurice Goel,,France,AW00011410,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
810,Alena Kellnerova,Devin,Ross,12/08/1959,devin69@adventure-works.com,devin69,Devin Ross,,Germany,AW00011411,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)
811,Surendra Sahu,Sydney,Bryant,07/10/1959,sydney40@adventure-works.com,sydney40,Sydney Bryant,,Germany,AW00011412,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/537.16 (KHTML, like Gecko) Version/8.0 Safari/537.16"
812,Celica Barajas,Megan,Stewart,13/10/1959,megan27@adventure-works.com,megan27,Megan Stewart,,United Kingdom,AW00011413,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0
813,Shyam Poddar,Ian,Richardson,15/09/1959,ian76@adventure-works.com,ian76,Ian Richardson,,United Kingdom,AW00011414,"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-N900V 4G Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
814,Johanna Hoornstra,Randy,She,03/12/1949,randy25@adventure-works.com,randy25,Randy She,,Germany,AW00011415,"Mozilla/5.0 (Linux; Android 4.4.3; KFTHWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/44.1.81 like Chrome/44.0.2403.128 Safari/537.36"
815,Libuse Valentova,Katrina,Becker,16/09/1950,katrina19@adventure-works.com,katrina19,Katrina Becker,,France,AW00011416,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; CMDTDF; .NET4.0C; .NET4.0E; GWX:QUALIFIED)
816,Harsha Huq,Lacey,Zheng,26/08/1950,lacey32@adventure-works.com,lacey32,Lacey Zheng,,France,AW00011417,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/11D257 Safari/9537.53"
817,Agrita Kanepa,Rafael,Hu,09/08/1950,rafael20@adventure-works.com,rafael20,Rafael Hu,,Germany,AW00011418,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
818,Liia Orav,Kyle,Scott,18/08/1950,kyle43@adventure-works.com,kyle43,Kyle Scott,,United Kingdom,AW00011419,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.6.1000 Chrome/30.0.1599.101 Safari/537.36"
819,Santiago Vera,Jordan,Turner,09/01/1952,jordan59@adventure-works.com,jordan59,Jordan Turner,,France,AW00011420,"Mozilla/5.0 (Linux; Android 4.4.2; GT-P5210 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
820,Knut Svensson,Amy,Sun,16/01/1952,amy19@adventure-works.com,amy19,Amy Sun,,Germany,AW00011421,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36"
821,Kwanjai Saowaluk,Dustin,Deng,29/02/1952,dustin1@adventure-works.com,dustin1,Dustin Deng,,United Kingdom,AW00011422,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
822,Suparna Bhattacharya,Jasmine,Stewart,04/05/1960,jasmine22@adventure-works.com,jasmine22,Jasmine Stewart,,Germany,AW00011423,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
823,Francisca Laureano,Pamela,Garcia,03/12/1964,pamela18@adventure-works.com,pamela18,Pamela Garcia,,Germany,AW00011424,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MDDSJS; rv:11.0) like Gecko
824,Risto Valbe,Ariana,Gray,02/08/1965,ariana5@adventure-works.com,ariana5,Ariana Gray,,France,AW00011425,"Mozilla/5.0 (Linux; Android 4.4.2; QTAQZ3 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
825,Jayanta Thakur,Kristopher,Mehta,01/04/1959,kristopher12@adventure-works.com,kristopher12,Kristopher Mehta,,Germany,AW00011426,"Mozilla/5.0 (Linux; Android 4.4.2; QMV7B Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
826,Leila Carvalho,Desiree,Dominguez,17/06/1959,desiree9@adventure-works.com,desiree9,Desiree Dominguez,,Germany,AW00011427,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
827,Crina Grasu,Deanna,Perez,19/02/1959,deanna24@adventure-works.com,deanna24,Deanna Perez,,Germany,AW00011428,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko
828,Sercan Celik,Marco,Lopez,13/01/1958,marco17@adventure-works.com,marco17,Marco Lopez,,France,AW00011429,"Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/6.0.51363 Mobile/12H321 Safari/600.1.4"
829,Jack Walker,Casey,Yuan,21/09/1957,casey7@adventure-works.com,casey7,Casey Yuan,,Germany,AW00011430,"Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B436 Safari/600.1.4"
830,Jana Fialova,Bryant,Garcia,20/10/1974,bryant14@adventure-works.com,bryant14,Bryant Garcia,,Germany,AW00011431,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36"
831,Bhaavan Rai,Dominique,Prasad,10/03/1957,dominique7@adventure-works.com,dominique7,Dominique Prasad,,France,AW00011432,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19.1"
832,Aakriti Byrraju,Maurice,Shan,01/03/1957,maurice11@adventure-works.com,maurice11,Maurice Shan,,France,AW00011433,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H321"
833,Devraj Rao,Andre,Lopez,02/05/1962,andre16@adventure-works.com,andre16,Andre Lopez,,United Kingdom,AW00011434,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-ca; KFTT Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
834,Cong Hoa,Robin,Romero,03/09/1955,robin5@adventure-works.com,robin5,Robin Romero,,Germany,AW00011435,Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0
835,Dominic Davignon,Taylor,Cox,17/03/1956,taylor13@adventure-works.com,taylor13,Taylor Cox,,United Kingdom,AW00011436,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
836,Abel Spirlea,Alfredo,Moreno,16/06/1955,alfredo7@adventure-works.com,alfredo7,Alfredo Moreno,,France,AW00011437,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:40.0) Gecko/20100101 Firefox/40.0.2 Waterfox/40.0.2
837,Anil Sarkar,Jenny,Nara,13/04/1955,jenny39@adventure-works.com,jenny39,Jenny Nara,,Germany,AW00011438,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:38.0) Gecko/20100101 Firefox/38.0
838,Pavel Bogdanov,Janet,Munoz,14/11/1953,janet12@adventure-works.com,janet12,Janet Munoz,,France,AW00011439,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; LCJB; rv:11.0) like Gecko
839,Juan Morse,Sergio,Weber,26/03/1953,sergio4@adventure-works.com,sergio4,Sergio Weber,,France,AW00011440,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NISSC; rv:11.0) like Gecko
840,Rodrigo Figueiredo,Erika,Gomez,09/12/1952,erika0@adventure-works.com,erika0,Erika Gomez,,France,AW00011441,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36"
841,Camille Authier,Joseph,Harris,13/05/1953,joseph20@adventure-works.com,joseph20,Joseph Harris,,France,AW00011442,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"
842,Biju Deb,Grace,Griffin,19/11/1981,grace67@adventure-works.com,grace67,Grace Griffin,,Australia,AW00011443,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
843,Marija Justina Pasek,Tina,Mehta,26/10/1981,tina15@adventure-works.com,tina15,Tina Mehta,,Australia,AW00011444,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71"
844,Durdanah Abbasi,Kari,Kim,18/01/1980,kari3@adventure-works.com,kari3,Kari Kim,,Australia,AW00011445,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
845,Emilie Hrdlickova,Bethany,Chander,09/02/1980,bethany19@adventure-works.com,bethany19,Bethany Chander,,Australia,AW00011446,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MALC; rv:11.0) like Gecko
846,Malorie Bousquet,Jennifer,Roberts,13/02/1980,jennifer15@adventure-works.com,jennifer15,Jennifer Roberts,,Australia,AW00011447,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
847,Kristiina Ivanov,Kyle,Patterson,25/10/1980,kyle5@adventure-works.com,kyle5,Kyle Patterson,,Australia,AW00011448,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
848,Alvin Bollinger,Alvin,Hu,01/08/1980,alvin19@adventure-works.com,alvin19,Alvin Hu,,Australia,AW00011449,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.9895 Safari/537.36"
849,Sabine Zalite,Brett,Mehta,11/05/1981,brett13@adventure-works.com,brett13,Brett Mehta,,Australia,AW00011450,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MSBrowserIE; rv:11.0) like Gecko
850,Daakshaayaani Sankaramanchi,Ruben,Muñoz,08/05/1980,ruben30@adventure-works.com,ruben30,Ruben Muñoz,,Australia,AW00011451,"Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG SM-N910V 4G Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
851,Ebru Erdogan,Erika,Rubio,05/05/1979,erika18@adventure-works.com,erika18,Erika Rubio,,Australia,AW00011452,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
852,Bhagavaan Atluri,Stanley,Malhotra,17/08/1984,stanley5@adventure-works.com,stanley5,Stanley Malhotra,,Australia,AW00011453,Mozilla/5.0 (Windows NT 6.2; rv:40.0) Gecko/20100101 Firefox/40.0
853,Caterina Pinto,Melinda,Navarro,20/10/1979,melinda5@adventure-works.com,melinda5,Melinda Navarro,,Australia,AW00011454,"Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-T530NU Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.2 Chrome/38.0.2125.102 Safari/537.36"
854,Daakshaayaani Kommineni,Ross,Sanz,19/10/1979,ross38@adventure-works.com,ross38,Ross Sanz,,Australia,AW00011455,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
855,Anna Mazzanti,Jon,Gao,05/01/1980,jon35@adventure-works.com,jon35,Jon Gao,,Australia,AW00011456,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
856,Satish Mittal,Jaime,Gutierrez,18/11/1978,jaime12@adventure-works.com,jaime12,Jaime Gutierrez,,Australia,AW00011457,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
857,Clarissa Manfrin,Bianca,Liu,03/10/1978,bianca3@adventure-works.com,bianca3,Bianca Liu,,Australia,AW00011458,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; LCJB; rv:11.0) like Gecko
858,Bimla PrabhupÄda,Tasha,Deng,12/04/1978,tasha1@adventure-works.com,tasha1,Tasha Deng,,Australia,AW00011459,Mozilla/5.0 (Windows NT 6.0; rv:39.0) Gecko/20100101 Firefox/39.0
859,Shah Alizadeh,Melvin,Chande,04/10/1983,melvin13@adventure-works.com,melvin13,Melvin Chande,,Australia,AW00011460,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T700 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
860,Marcela Lucescu,Victor,Jimenez,22/09/1977,victor7@adventure-works.com,victor7,Victor Jimenez,,Australia,AW00011461,"Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SM-N910A Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
861,Amarasimha Vinjamuri,Laura,Lin,18/07/1977,laura14@adventure-works.com,laura14,Laura Lin,,Australia,AW00011462,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; ASU2JS; rv:11.0) like Gecko
862,Lana Goransson,Alisha,Beck,09/09/1977,alisha45@adventure-works.com,alisha45,Alisha Beck,,Australia,AW00011463,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:40.0) Gecko/20100101 Firefox/40.0
863,Jakub Lukes,Alejandro,Huang,15/05/1977,alejandro8@adventure-works.com,alejandro8,Alejandro Huang,,Australia,AW00011464,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0
864,Mikhail Degtyarev,Louis,Luo,18/08/1976,louis23@adventure-works.com,louis23,Louis Luo,,Australia,AW00011465,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0
865,Bijoya Thakur,Grant,Tang,30/01/1977,grant6@adventure-works.com,grant6,Grant Tang,,Australia,AW00011466,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
866,Jay Bhuiyan,Arturo,Zheng,06/04/1975,arturo21@adventure-works.com,arturo21,Arturo Zheng,,Australia,AW00011467,Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.8) Gecko/2009032609 Firefox/3.0.8 (.NET CLR 3.5.30729)
867,Jasna Cerkez,Jaclyn,Andersen,15/12/1980,jaclyn37@adventure-works.com,jaclyn37,Jaclyn Andersen,,United Kingdom,AW00011468,"Mozilla/5.0 (X11; CrOS x86_64 7077.95.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.90 Safari/537.36"
868,Laura Sykorova,Edwin,Raji,14/10/1978,edwin44@adventure-works.com,edwin44,Edwin Raji,,United Kingdom,AW00011469,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.6.1000 Chrome/30.0.1599.101 Safari/537.36"
869,Abel Tatarescu,Jay,Suarez,25/03/1979,jay49@adventure-works.com,jay49,Jay Suarez,,Germany,AW00011470,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
870,In-Su Bae,Latasha,Suarez,25/03/1979,latasha19@adventure-works.com,latasha19,Latasha Suarez,,France,AW00011471,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
871,Darshana Madhunapantula,Kenneth,Kumar,30/09/1968,kenneth7@adventure-works.com,kenneth7,Kenneth Kumar,,Australia,AW00011472,Mozilla/5.0 (Windows NT 6.1; rv:36.0) Gecko/20100101 Firefox/36.0
872,Katerina Hadrabova,Grace,Henderson,30/01/1986,grace52@adventure-works.com,grace52,Grace Henderson,,France,AW00011473,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36"
